function	description	AHHS_W_1S	AHHS_W_2S	AHHS_W_3S	AHHS_W_4S	AHJZ_P_13S	AHJZ_P_17S	AHJZ_P_21S	AHSZ_W_1S	AHSZ_W_2S	AHSZ_W_3S	AHSZ_W_4S	AHSZ_W_5S	AHYX_P_18S	AHYX_P_5S	AHYX_P_7S	AHYX_P_9S	HBHA_P_12S	HBHA_P_2S	HBHA_P_3S	HBHA_P_4S	HBHA_P_9S	HBHM_W_14S	HBHM_W_1S	HBHM_W_6S	HBHM_W_9S	HBLT_W_1S	HBLT_W_2S	HBLT_W_3S	HBLT_W_4S	HBLT_W_5S	HBYX_P_1S	HBYX_P_2S	HBYX_P_3S	HBYX_P_4S	HBYX_P_5S	HBYX_W_14S	HBYX_W_17S	HBYX_W_21S	HNSX_P_16S	HNSX_P_20S	HNSX_P_3S	HNSX_P_6S	HNSX_P_7S	HNSX_W_10S	HNSX_W_15S	HNSX_W_18S	HNSX_W_20S	HNSX_W_8S	JSJH_P_2S	JSJH_P_3S	JSJH_P_4S	JSJH_P_5S	JSJH_P_8S	JSJR_P_14S	JSJR_P_3S	JSJR_P_5S	JSJR_P_6S	JSTS_W_44S	JSTS_W_45S	JSTS_W_47S	JSTS_W_48S	JSTS_W_49S	SXXY_W_1S	SXXY_W_2S	SXXY_W_3S	SXXY_W_4S	SXXY_W_6S	SXYZ_P_13S	SXYZ_P_15S	SXYZ_P_7S
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	6437.75	5899.27	6206.49	6308.67	6616.51	6464.33	6671.530000000001	7826.9	7154.91	7418.16	7527.21	7500.67	5552.42	5927.76	5330.23	6149.23	8362.75	8037.95	7395.66	8032.66	7827.41	9771.25	9638.75	8325.42	8565.21	7914.08	8010.59	7669.92	8045.76	8225.5	7508.61	9649.57	7242.400000000001	7864.51	5450.24	5370.95	5089.67	5144.5	3932.66	9534.54	7088.83	5976.81	9471.71	9081.99	6117.23	8051.17	7015.52	8550.92	8827.490000000002	7966.72	8232.26	9246.14	7841.02	6135.34	7847.01	7137.87	7303.28	8223.67	8314.45	8297.029999999999	8536.56	9083.89	5423.6	5509.16	5279.7	5256.110000000001	6747.92	7642.519999999999	6526.4800000000005	5304.91
4.1.1.37	Uroporphyrinogen decarboxylase	5964.75	5637.87	5705.99	6051.49	6008.51	6166.55	6545.59	8222.9	7057.91	8046.91	7777.5	8165.67	5175.86	5654.76	4829.56	5846.67	7858.75	7136.95	6612.24	7557.46	7552.52	11585.25	8653.75	7317.42	8503.32	7243.08	7630.59	7287.17	7521.76	7743.5	7109.110000000001	9433.32	6766.150000000001	7526.91	5098.24	4161.95	4101.67	3996.5	3671.16	9237.97	6326.4400000000005	5294.89	9163.28	9293.99	5482.34	7350.61	6964.35	7779.92	8819.43	7854.18	8421.15	9356.05	8309.86	5478.34	6776.33	6112.08	6646.28	7730.67	7509.45	7680.03	8125.559999999999	8411.89	4525.6	4882.41	4526.7	4545.110000000001	6072.92	7393.99	6331.4800000000005	4906.52
4.1.1.38	Phosphoenolpyruvate carboxykinase (diphosphate)	0.0	0.0	0.0	8.0	11.0	0.0	0.0	12.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	12.0	9.0	0.0	24.0	25.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	10.0	0.0	4.0	19.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	4.0	17.0	18.0	0.0	9.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
4.1.1.39	Ribulose-bisphosphate carboxylase	2639.01	2701.51	2006.47	2252.5	1456.15	2172.16	2507.2	2679.0	2662.98	3630.49	1689.01	2111.51	1931.98	1728.35	1951.33	1938.67	2193.01	1555.0	1395.01	2725.51	1613.02	1776.99	510.0	1662.51	3239.9800000000005	2763.51	2174.52	2319.84	2243.99	2222.18	395.17	161.32999999999998	211.17	255.7	546.5	1346.0	1045.67	1046.33	1939.49	3856.18	2512.19	2692.33	2749.1800000000003	2019.47	3286.79	3211.32	4013.97	4370.34	4262.0	3524.34	2664.51	2349.82	1308.5	707.1700000000001	1625.51	1897.98	1627.17	2164.5	2342.49	2807.96	3185.0	1440.0	529.5	874.3299999999999	824.33	781.1700000000001	685.77	199.33	109.17	256.1
4.1.1.4	Acetoacetate decarboxylase	4534.34	6284.84	4702.48	5061.08	1990.82	2484.34	2725.7000000000003	2769.4	3077.07	2942.99	1796.01	2057.34	1953.82	1934.27	1960.33	2010.73	2279.42	1206.25	1672.85	2503.9300000000003	1364.41	2461.58	1276.25	1958.84	2788.4	3530.16	2387.4300000000003	2960.0	2925.59	2993.01	412.54	463.48	429.97	453.9	584.25	1731.33	1149.25	1672.0	2880.9800000000005	15311.75	4789.67	3353.63	15173.48	3092.48	3719.71	3804.48	6911.98	4026.77	5468.67	3772.18	2376.6800000000003	2304.4	1177.5	911.67	2128.16	2106.14	1818.15	2607.5	2581.8099999999995	2838.64	3782.0	2248.75	599.97	926.58	947.53	1058.16	760.3199999999999	251.37	160.79000000000002	317.36
4.1.1.41	Transferred entry 7.2.4.3	1769.5	1772.17	1419.5	2170.58	1316.0	1032.5	1184.33	1526.0	1743.25	1254.83	1191.42	942.75	1304.0	1533.09	1268.34	1395.33	1179.75	858.75	860.0	691.9200000000001	899.08	3606.92	2517.75	1638.5	2203.58	2445.5	2410.5	2456.75	2089.5	2694.0	199.75	148.75	269.5	260.0	236.25	1252.0	1759.75	1323.0	1020.0	5512.08	1885.08	1522.17	5303.0	1855.5	1512.75	2505.5	3162.0	2148.25	2088.67	1655.34	1415.67	1727.92	1213.5	1286.0	1334.5	1323.0	1412.08	2048.33	2073.5	1385.5	2292.83	2178.25	705.75	1006.0	755.25	1183.5	856.0	119.25	115.25	277.0
4.1.1.44	4-carboxymuconolactone decarboxylase	17731.85	20318.15	16869.94	17494.4	13895.96	14737.89	15683.469999999998	19553.6	17856.46	19963.13	16967.66	16698.02	12097.4	13967.39	11966.46	12837.68	16596.510000000002	13048.4	12708.43	16390.18	13874.95	21278.83	19865.0	16637.02	19376.57	19891.4	18184.04	19015.93	18773.21	19172.19	6151.62	7258.44	6130.35	6431.7	4896.23	11434.33	10405.1	11029.49	12111.14	37201.11	18104.31	15778.37	35557.09	20700.94	17797.910000000003	21048.23	26037.77	23947.01	24040.79	19727.83	17517.25	18323.05	14044.34	10473.02	15208.1	14068.829999999998	14148.81	18915.160000000003	18361.05	18560.09	21703.16	18753.33	6663.04	9085.73	8318.23	9024.02	8971.81	6172.509999999999	4772.59	4910.41
4.1.1.45	Aminocarboxymuconate-semialdehyde decarboxylase	3864.67	3898.67	3784.49	4188.22	2392.83	2338.89	2557.41	4641.5	3741.16	4228.58	4155.96	4147.67	2289.6	2817.17	1898.56	2755.27	2451.67	2114.7	1879.92	1865.47	2154.78	6780.83	7496.0	3904.67	4619.099999999999	4355.0	4984.84	4913.42	4406.83	4762.17	983.0	908.83	1103.84	1048.48	847.1700000000001	2407.5	2936.17	2369.83	1758.66	9861.77	3621.87	2819.86	9845.9	3879.99	2932.09	4304.93	5171.82	3955.17	4049.440000000001	3230.46	3144.06	4066.9	3935.34	2455.17	2630.37	2322.95	2880.95	3065.5	3576.49	3588.32	3730.0	3939.5	1416.16	1349.83	1323.49	1773.8300000000002	1262.2	527.16	718.34	784.2
4.1.1.46	o-pyrocatechuate decarboxylase	6717.34	8842.76	6758.139999999999	7206.969999999999	2716.98	3282.88	3418.93	5429.4	4839.9	5860.99	4220.05	4778.76	2070.09	3177.6000000000004	2450.99	3208.11	3271.09	1894.75	2092.42	3394.9	2153.21	5063.41	5132.42	3825.68	4974.67	4649.68	4887.68	4348.25	4698.99	4215.18	409.42	345.08	477.17	485.0	474.25	1745.0	2022.17	1469.33	3194.82	20089.86	6080.96	4646.6900000000005	19976.24	3871.64	4404.99	4345.09	8982.14	5830.76	7076.9400000000005	4776.13	3511.4	3987.48	3015.34	1523.67	2643.83	2373.69	2778.42	3562.17	3834.41	5104.959999999999	5348.83	4125.75	788.75	1050.83	942.58	1385.17	1084.17	198.25	315.09000000000003	434.0
4.1.1.47	Tartronate-semialdehyde synthase	2245.75	3307.84	2254.99	2435.41	1246.9899999999998	1440.0	1497.6800000000003	1452.4	1427.91	1870.41	1204.59	1084.42	1344.66	1209.4299999999998	1097.07	929.16	1437.25	938.95	828.67	1436.2600000000002	889.0799999999999	1069.75	338.25	1046.17	1380.41	1683.17	1080.84	1269.67	1306.43	1222.67	183.08	192.75	208.67	118.9	303.42	864.5	586.5	712.5	1478.66	6082.75	2100.42	1642.34	5710.33	1437.99	2012.15	1681.66	3414.74	2664.59	2926.67	1977.51	1422.84	1278.58	707.0	360.17	1079.3	1145.4899999999998	901.11	1037.33	1168.24	1505.8200000000002	1654.0	871.25	189.75	408.0	512.75	545.0	491.03	143.09	57.09	154.37
4.1.1.48	Indole-3-glycerol-phosphate synthase	7328.83	6354.52	6961.49	7048.06	7737.51	7496.89	7738.91	8547.9	7565.91	7984.66	7907.63	7970.67	6155.54	6727.76	5983.57	6958.35	10243.75	10697.95	9133.5	9708.06	9936.19	10443.25	10357.75	9647.92	9622.990000000002	8947.25	9320.09	8245.17	9396.76	9289.5	7808.61	9901.57	7525.400000000001	8307.51	5694.24	5745.95	5476.67	5565.5	4148.66	10039.68	8022.11	6460.09	9815.57	10830.99	6434.26	8672.29	7333.61	8612.92	10259.61	9011.8	9856.48	10895.32	8759.34	8029.34	9635.37	8619.45	8783.279999999999	9524.67	9604.45	9957.03	10005.73	10830.89	5833.6	5589.16	5364.7	5582.110000000001	7284.92	7820.769999999999	6647.4800000000005	5678.91
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	2018.5	1060.5	1378.5	2132.4700000000003	3363.67	2755.3900000000003	3055.23	2823.0	2710.25	2744.75	2532.54	2355.25	2866.38	2828.08	2461.27	3213.11	3861.75	4475.75	3700.58	3530.05	4215.860000000001	6689.25	3665.75	3607.5	4170.860000000001	3634.5	4101.5	3763.75	3735.5	4562.0	6387.81	8736.67	5909.12	6744.81	4064.75	2716.62	2918.42	2343.33	1584.0	2256.8500000000004	3199.78	2832.69	2232.91	5269.5	2272.19	4350.27	2774.33	3810.58	3879.94	3586.79	4194.64	4987.49	3897.84	3837.67	4170.82	4141.21	4004.92	4358.67	4304.5	3493.5	4333.25	5216.25	3385.04	3871.33	3269.08	3410.61	5091.39	6610.85	5424.81	4118.51
4.1.1.5	Acetolactate decarboxylase	298.0	367.0	516.0	414.0	367.67	148.0	142.0	74.0	169.0	61.0	58.0	177.0	287.0	103.0	272.0	247.0	151.0	282.0	223.0	72.0	152.0	116.0	133.0	572.0	289.0	558.0	427.0	339.0	346.0	441.0	208.64	154.81	155.62	241.9	125.07	417.0	385.0	510.0	212.0	143.0	340.0	236.22	467.0	200.0	513.0	617.0	328.0	284.0	372.0	171.0	174.0	193.0	68.0	194.0	534.0	335.0	317.0	240.67	373.0	461.0	234.0	619.0	486.64	242.0	260.79	403.0	322.0	193.15	67.36	166.25
4.1.1.50	Adenosylmethionine decarboxylase	666.6700000000001	671.6700000000001	1031.83	902.55	1385.92	1027.72	1302.39	595.0	278.83	349.58	672.96	416.5	2234.71	1276.34	1516.92	1556.43	1219.0	1030.0	1064.33	1179.3	1156.94	1092.0	952.83	722.3299999999999	852.73	687.65	826.84	623.5	596.5	686.34	10410.330000000002	14877.58	9337.62	10688.86	5950.639999999999	1083.24	697.5	552.5	939.67	1010.26	882.52	853.7	1117.4	567.8299999999999	797.1099999999999	700.3299999999999	305.57	486.83	1148.28	938.97	898.06	1002.58	1206.34	647.0	863.07	693.96	782.3299999999999	895.8299999999999	978.75	645.9200000000001	975.78	1131.28	4581.03	4364.16	3875.41	3458.27	6949.72	11852.57	10040.71	6279.53
4.1.1.51	3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase	379.0	65.0	103.0	290.0	469.0	329.0	368.0	440.0	558.0	457.0	370.0	376.0	354.0	671.0	463.0	691.0	497.0	471.0	399.0	234.0	482.0	2402.0	1966.0	844.0	1084.0	749.0	1308.0	936.0	899.0	1084.0	130.0	83.0	128.0	122.0	142.0	593.0	1113.0	634.0	176.0	295.0	435.0	362.0	213.0	757.0	369.0	594.0	441.0	564.0	661.0	639.0	637.0	941.0	952.0	908.0	788.0	658.0	901.0	744.0	912.0	597.0	957.0	1175.0	361.0	371.0	293.0	493.0	374.0	58.0	71.0	157.0
4.1.1.52	6-methylsalicylate decarboxylase	2623.83	2625.5	2734.0	2655.83	1430.4	1706.34	1697.01	4232.0	3245.5	3884.5	4964.0	5548.0	1283.0	1456.0	1068.9	1299.74	1829.33	1511.0	1543.17	1611.17	1682.99	1840.0	5615.5	2398.0	2517.64	2288.88	2528.5	2980.75	2751.5	2545.5	696.66	691.5	806.84	635.5799999999999	751.34	1027.0	568.0	1090.5	943.66	4775.5	1672.5	1284.06	5428.16	1667.0	1648.08	1881.66	3018.0	2661.84	2160.5	1872.5	2121.5	2070.16	2230.0	787.5	1377.16	962.16	976.66	1600.0	1309.87	2778.71	1960.17	2136.14	639.0	651.5	904.0	875.0	618.16	482.72	405.84	461.61
4.1.1.55	4,5-dihydroxyphthalate decarboxylase	827.6700000000001	1172.17	655.82	876.0	695.82	793.33	705.18	1007.0	989.66	1229.33	682.17	727.67	639.99	931.34	811.0	997.83	751.6700000000001	536.5	546.1700000000001	506.17	687.51	2761.0	2212.17	1277.84	1778.66	1358.34	1665.34	1279.25	1342.83	1438.84	133.0	83.0	185.5	127.5	142.0	734.0	1275.0	680.5	646.16	1611.84	1073.67	1120.67	1078.67	1245.65	1337.98	1266.49	1815.49	1836.3400000000004	1260.17	1071.5	1065.17	1496.16	1309.0	928.0	1142.34	956.49	1285.5	1230.0	1385.83	1288.48	1972.5	1706.67	554.0	416.0	331.5	566.0	449.0	59.5	77.0	170.5
4.1.1.61	4-hydroxybenzoate decarboxylase	699.0	335.0	743.0	690.0	1331.66	1173.34	1245.68	585.0	398.0	445.0	453.0	336.0	818.0	1008.0	818.66	991.66	2115.66	3178.0	2048.0	2044.34	2535.32	744.0	939.0	1509.0	1210.0	993.66	1414.0	654.0	1412.0	1156.0	3354.94	5102.53	3071.92	4061.55	1565.48	542.0	575.0	589.0	639.16	713.0	1350.75	831.34	585.66	2027.0	394.66	1035.66	626.0	586.34	1580.0000000000002	1316.0000000000002	1857.0	1940.66	1097.0	2023.0	2029.66	1740.66	1721.66	1556.0	1568.66	1704.0000000000002	1546.0	1947.0	2031.28	1596.25	1468.58	1509.0	3299.66	4682.2	3328.31	2515.28
4.1.1.64	2,2-dialkylglycine decarboxylase (pyruvate)	1690.92	2507.19	1959.99	1818.43	944.44	957.33	1003.84	707.4000000000001	897.66	874.6600000000001	455.09	650.9200000000001	553.66	720.1800000000001	777.34	611.8299999999999	871.1700000000001	415.0	518.9200000000001	896.34	527.6700000000001	637.5	398.5	673.42	878.66	993.17	565.34	872.9200000000001	672.9300000000001	781.67	112.5	76.03999999999999	118.58	110.92	103.0	486.12	471.5	747.0	1034.83	5430.0	1561.42	1167.89	5118.5	663.99	1116.07	746.8299999999999	1979.24	1259.17	2020.67	1317.01	808.09	718.0	239.5	368.67	806.42	803.41	784.5799999999999	1157.5	777.33	969.32	1573.08	834.0	196.5	217.75	206.0	326.0	210.7	88.14	83.17	111.48
4.1.1.65	Phosphatidylserine decarboxylase	4715.25	5987.4400000000005	4651.99	5075.59	5065.51	5028.17	5400.18	5901.3	5424.16	6045.74	4875.76	4486.42	4795.6	5026.85	4310.58	4958.24	5359.5	3981.7	4069.92	5147.18	4678.16	8325.17	4895.5	4975.92	6088.63	6152.58	5625.09	6183.92	5546.86	6082.5	6647.360000000001	9098.32	6232.05	6912.51	4688.49	4198.45	3863.42	3919.5	3675.66	9441.83	5638.33	5121.400000000001	9238.5	6518.49	5247.65	6975.35	7483.03	7450.17	6750.34	6001.68	5736.26	6532.33	5275.0	3387.34	5132.55	4678.74	5126.36	5887.0	6254.95	5407.53	6445.389999999999	6146.639999999999	4041.35	5156.16	4531.95	4442.610000000001	5925.42	6891.79	5942.1900000000005	4313.03
4.1.1.68	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase	2846.34	5209.18	3431.98	3284.16	1499.65	1508.16	1585.85	1231.4	1347.32	1805.32	856.68	730.34	1760.1999999999998	1453.36	1518.73	962.66	1278.17	833.0	649.6700000000001	1825.35	731.6700000000001	926.0	100.0	730.84	1222.3200000000002	1559.34	1182.68	910.5	1128.86	854.6800000000001	5298.78	8777.68	4999.2	6021.12	2565.0	466.5	284.0	214.0	2024.66	10668.0	3112.34	1996.34	10241.0	1261.98	1515.14	1088.66	3574.48	2061.84	4180.34	2622.02	1389.68	1440.0	507.0	307.17	1087.84	934.32	1110.66	1139.66	949.66	1279.64	1795.16	1109.0	2791.0	3030.0	2649.0	2522.38	5653.44	8247.42	5575.54	3538.93
4.1.1.69	3,4-dihydroxyphthalate decarboxylase	325.0	240.0	225.5	194.0	77.0	119.5	127.0	195.0	251.5	197.0	271.0	167.0	100.0	123.0	96.0	117.0	48.0	8.0	38.0	34.0	69.0	62.0	127.0	258.5	53.0	153.0	113.5	507.0	255.0	192.0	48.0	28.0	69.0	69.0	70.0	179.5	106.0	239.0	106.0	127.5	133.5	106.0	259.0	214.0	138.5	75.0	173.0	161.0	92.5	131.0	165.0	54.0	73.0	65.0	141.5	85.0	123.0	123.5	208.5	213.0	133.0	163.0	70.0	45.5	22.0	19.0	27.0	30.5	0.0	13.5
4.1.1.7	Benzoylformate decarboxylase	3467.5	3579.67	3312.0	3814.33	3022.0	2584.5	2815.33	4489.0	4293.0	4133.83	3127.17	2974.0	2422.0	2582.34	2484.84	2916.58	2412.5	2181.5	2262.5	1721.17	2293.83	5574.17	4396.0	4461.5	5121.66	6467.5	5329.5	6153.17	5498.8	6167.83	669.0	755.0	762.0	828.5	1013.0	3006.5	3310.5	3400.0	1843.0	6912.33	3723.83	3309.67	6488.0	5250.0	4445.5	7940.5	8729.0	6105.5	3938.67	3141.84	3099.67	3812.67	2232.5	2204.5	3394.25	3070.75	2918.33	4883.83	5135.0	4064.5	5473.83	4991.5	1626.5	2158.5	1914.0	2560.5	1969.5	380.0	316.0	641.0
4.1.1.70	Transferred entry 7.2.4.5	13.0	5.0	17.0	13.0	43.0	29.0	0.0	34.0	21.0	24.0	20.0	24.0	37.0	24.0	47.0	43.0	37.0	37.0	4.0	18.0	0.0	0.0	27.0	29.0	23.0	34.0	25.0	63.0	52.0	33.0	0.0	0.0	0.0	2.0	4.0	3.0	24.0	12.0	0.0	24.0	22.0	6.0	12.0	0.0	41.0	48.0	34.0	18.0	37.0	14.0	52.0	47.0	32.0	11.0	32.0	12.0	47.0	41.0	33.0	9.0	14.0	24.0	8.0	4.0	2.0	4.0	9.0	0.0	3.0	2.0
4.1.1.71	2-oxoglutarate decarboxylase	1418.5	1075.5	1310.5	977.0	790.5	970.17	1002.17	2369.0	1904.5	2107.5	2861.0	3040.5	547.5	558.5	482.33	609.3299999999999	1111.0	941.0	1020.67	1041.5	1070.83	909.5	3617.5	1894.0	1416.33	1552.83	1396.0	2079.17	1802.5	1530.33	278.33	291.5	389.67	259.0	351.17	881.0	508.5	1163.0	504.83	457.83	551.5	534.34	824.83	1396.0	1092.33	1170.83	1331.5	1734.67	853.0000000000001	1019.5	1224.0	1015.33	1079.0	745.5	974.83	679.8299999999999	700.0799999999999	1259.17	1221.33	1790.6699999999998	1357.17	1342.33	250.17	367.5	416.5	362.0	261.83	296.0	230.5	192.0
4.1.1.73	Tartrate decarboxylase	5354.59	6987.93	5235.48	5489.91	3801.66	4162.5	4384.52	5235.3	4715.57	5404.82	3606.43	3375.59	4009.82	3942.27	3796.34	3808.5	3897.09	2693.25	2483.34	3765.43	2904.09	6107.75	3489.75	3744.34	5830.07	5979.84	5286.68	5407.42	5090.860000000001	5552.01	4580.59	6529.91	4004.19	4305.0	2970.25	2994.5	3091.59	2630.66	3798.16	13628.59	5396.43	5253.0	12478.18	5227.98	5531.799999999999	6805.32	8969.23	7131.25	6867.84	5565.68	4462.18	4756.91	3167.5	2390.01	3670.84	3550.32	3833.25	5180.66	5310.16	4965.639999999999	6495.66	4902.75	3018.25	3778.16	3024.91	3743.84	4631.34	5083.81	3689.3	2795.05
4.1.1.74	Indolepyruvate decarboxylase	306.5	796.0	445.0	381.5	499.5	521.1700000000001	565.6700000000001	471.5	377.0	395.0	393.25	283.25	795.0	475.0	613.0	536.3299999999999	393.0	349.5	255.17	422.0	350.33	331.5	354.5	421.0	410.33	421.83	430.0	650.5	410.5	309.0	2710.33	4364.0	2462.67	3043.0	1332.17	526.0	260.5	484.0	372.83	438.5	431.0	522.1700000000001	669.8299999999999	318.0	266.33	325.33	326.5	300.17	401.0	329.5	479.0	581.3299999999999	261.0	191.0	558.3299999999999	308.83	544.5799999999999	343.5	739.3299999999999	592.5	450.0	483.5	1626.0	1660.5	1461.0	1332.0	3023.33	4114.5	2836.0	1822.0
4.1.1.75	5-guanidino-2-oxopentanoate decarboxylase	0.0	0.0	0.0	0.0	20.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	18.0	21.0	22.0	17.0	17.0	57.0	59.0	43.0	4.0	6.0	18.0	16.0	6.0	16.0	5.0	0.0	0.0	0.0	3.0	1.0	25.0	9.0	3.0	33.0	30.0	34.0	37.0	13.0	31.0	7.0	11.0	36.0	39.0	110.0	45.0	44.0	38.0	6.0	15.0	13.0
4.1.1.76	Arylmalonate decarboxylase	32.0	4.0	25.0	26.0	47.0	8.0	39.0	32.0	64.0	38.0	40.0	54.0	70.0	14.0	49.0	39.0	28.0	14.0	8.0	14.0	3.0	59.0	20.0	62.0	35.0	52.0	53.0	78.75	70.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	20.0	18.0	48.0	0.0	0.0	18.0	37.0	4.5	0.0	37.0	30.0	17.0	41.0	31.0	0.0	30.0	16.0	29.0	342.0	59.0	65.0	145.0	143.0	24.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
4.1.1.77	2-oxo-3-hexenedioate decarboxylase	899.5	1103.5	806.5	784.25	1217.0	1006.0	1253.0	1157.5	1128.75	1202.5	1131.75	574.75	1538.0	1411.75	1079.5	1371.5	728.75	861.75	761.0	753.25	947.75	891.75	327.75	1106.5	1050.58	1553.5	1257.5	1246.42	1257.0	1382.33	5005.75	7068.25	4344.0	4810.5	3138.25	1506.0	858.75	1230.5	955.0	1186.25	1248.25	1233.5	1438.33	1373.5	1066.25	1897.0	2001.5	1951.75	1176.0	767.5	816.0	1273.75	478.5	530.5	1221.5	1176.0	906.75	996.5	1319.0	1291.0	1276.0	1197.25	2053.08	2188.0	2087.08	2017.83	3419.0	5140.75	4512.75	2845.0
4.1.1.79	Sulfopyruvate decarboxylase	1287.0	572.0	939.0	980.0	912.0	1006.0	1482.0	2509.0	2109.0	1971.75	1441.29	1453.0	899.0	801.0	831.0	1134.0	912.5	754.0	945.25	819.75	924.0	1762.0	559.0	1275.0	2183.0	2987.0	2058.0	2548.0	2319.0	2748.0	193.0	219.0	208.0	315.0	132.0	1197.0	983.0	1390.0	518.0	981.43	1066.86	1284.86	760.5699999999999	2800.0	2284.0	4625.0	4756.0	3604.0	1176.71	999.57	1250.0	1266.57	809.28	532.0	762.4300000000001	902.71	557.0	1166.0	2094.0	1513.0	1728.0	1292.0	487.0	888.0	832.0	849.0	562.0	122.0	283.0	307.0
4.1.1.8	Oxalyl-CoA decarboxylase	2422.42	2625.42	2245.49	2385.75	1749.66	1873.33	2103.01	2108.0	2205.41	2340.33	1699.92	1578.92	1563.66	1995.09	1825.5	2030.0	1913.42	1412.75	1280.17	1639.92	1504.59	3649.58	2529.75	2436.67	2842.91	3065.17	2691.84	3154.0	2748.83	2921.84	353.75	291.25	476.0	388.4	492.75	1677.5	2173.75	1711.0	1222.83	5985.42	2469.59	2208.5	5611.5	2358.49	2155.82	2872.33	4100.24	2979.42	2924.5	2376.67	1994.17	2439.58	1720.0	1597.0	2221.67	2230.66	2622.75	2402.67	2825.83	2473.82	2871.5	2592.25	1050.25	1309.5	1017.25	1503.0	1250.2	254.75	201.25	435.7
4.1.1.81	Threonine-phosphate decarboxylase	1365.83	1238.4299999999998	1329.5	1055.93	1276.51	1351.17	1524.84	2372.0	1889.5	2140.0	3012.75	3087.25	1499.0	1021.5	862.96	1079.16	1369.33	1301.7	1279.75	1328.17	1477.16	1084.5	3559.5	1735.25	1530.4699999999998	1568.55	1500.25	2181.67	1805.83	1614.66	4474.8	6718.85	3956.15	4359.92	2961.99	1290.45	737.5	1161.17	723.8299999999999	548.8299999999999	823.66	765.23	987.33	1338.0	1171.75	1243.33	1333.0	1718.67	1223.5	1151.5	1338.25	1333.83	1344.0	925.67	1212.13	1046.33	779.78	1055.84	1156.7	1806.21	1313.59	1292.14	2191.73	2151.83	2073.29	1885.17	3477.83	5136.38	4042.25	2831.96
4.1.1.82	Phosphonopyruvate decarboxylase	1553.42	2803.84	1866.49	1841.08	770.66	1011.33	1006.84	970.4	891.91	1361.41	678.59	780.4200000000001	555.16	646.9300000000001	731.34	580.3299999999999	945.92	403.75	426.67	1201.09	484.92	555.75	261.25	507.92	904.41	841.67	568.34	560.0	608.4300000000001	420.84	160.39	139.39	165.79000000000002	159.4	165.32	354.5	236.5	304.5	1183.83	5693.25	1711.92	1233.67	5374.5	812.49	1079.32	528.8299999999999	2524.74	1229.4199999999998	2240.17	1558.5099999999998	857.84	870.25	481.0	248.0	689.67	659.66	681.5799999999999	634.33	572.08	984.82	1206.83	577.75	162.39	34.0	172.04	198.5	162.0	70.18	97.61	49.14
4.1.1.85	3-dehydro-L-gulonate-6-phosphate decarboxylase	0.0	22.0	14.0	25.0	0.0	80.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	42.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	58.0
4.1.1.86	Diaminobutyrate decarboxylase	832.5	686.0799999999999	685.99	483.16	1149.32	1254.1699999999998	1363.0200000000002	442.0	685.66	552.41	700.3399999999999	624.17	1603.16	1514.1800000000003	1122.29	974.24	1867.33	1363.4	1321.17	1850.68	1198.4899999999998	785.5	895.5	524.67	725.99	495.0	494.34	550.0	700.8199999999999	639.33	3386.8	5276.77	3152.63	3450.02	2022.91	624.99	367.75	445.01	1151.49	1361.0	1245.66	716.02	1279.3199999999997	587.49	988.98	639.99	763.99	711.51	2549.17	1800.5099999999998	1413.76	1152.16	1142.0	444.34	1169.1799999999998	997.57	884.64	608.0000000000001	521.9	812.31	829.25	782.01	1602.3000000000002	1699.0	1652.95	1679.67	3238.16	4522.61	3034.04	2094.98
